id,Address,Response_Address,Response_X,Response_Y
31,宜蘭縣宜蘭市復興路29號1、2樓,宜蘭縣宜蘭市神農里12鄰復興路29號,121.755050,24.749919
32,宜蘭縣宜蘭市中山路三段７２號,宜蘭縣宜蘭市新民里13鄰中山路三段72號,121.752554,24.756795
33,宜蘭縣宜蘭市舊城東路３－１號,宜蘭縣宜蘭市新民里9鄰舊城東路3之1號,121.755560,24.755670
34,宜蘭縣宜蘭市昇平里康樂路１０３號,宜蘭縣宜蘭市新民里11鄰康樂路103號,121.754207,24.756157
35,宜蘭縣宜蘭市民權路一段二號,宜蘭縣宜蘭市大新里1鄰民權路一段2號,121.756353,24.752253
36,宜蘭縣宜蘭市中山路二段358號1樓,宜蘭縣宜蘭市神農里15鄰中山路二段358號,121.753684,24.750633
37,宜蘭縣宜蘭市神農路二段69號,宜蘭縣宜蘭市民族里3鄰神農路二段69號,121.751140,24.752232
38,宜蘭縣宜蘭市中山路三段233號,宜蘭縣宜蘭市北門里1鄰中山路三段233號,121.753591,24.761606
39,宜蘭縣宜蘭市中山路三段１４６號３樓,宜蘭縣宜蘭市東門里5鄰中山路三段146號,121.753029,24.758869
40,宜蘭縣宜蘭市崇聖街３３號之２,宜蘭縣宜蘭市新民里10鄰崇聖街33之2號,121.754687,24.755737
41,宜蘭縣宜蘭市中山路三段４２號,宜蘭縣宜蘭市新民里1鄰中山路三段42號,121.752344,24.756053
42,宜蘭縣宜蘭市舊城西路79號,宜蘭縣宜蘭市西門里9鄰舊城西路79號,121.749862,24.759297
43,宜蘭縣宜蘭市中山路二段61號一樓,宜蘭縣宜蘭市民權里2鄰中山路二段61號,121.755476,24.745158
44,宜蘭縣宜蘭市和睦路團管區巷17號1樓,宜蘭縣宜蘭市神農里15鄰和睦路團管區巷17號,121.754526,24.751102
45,宜蘭縣宜蘭市校舍路89號,宜蘭縣宜蘭市東村里9鄰校舍路89號,121.761123,24.751051
46,宜蘭縣宜蘭市中山路二段225號,宜蘭縣宜蘭市民權里7鄰中山路二段225號,121.753364,24.750827
47,宜蘭縣宜蘭市聖後街163號,宜蘭縣宜蘭市東門里6鄰聖後街163號,121.753847,24.758755
48,宜蘭縣宜蘭市昇平街72號,宜蘭縣宜蘭市新民里15鄰昇平街72號,121.753742,24.756787
49,宜蘭縣宜蘭市中山路三段163號,宜蘭縣宜蘭市中山里4鄰中山路三段163號,121.752984,24.759694
50,宜蘭縣宜蘭市同興街101號,宜蘭縣宜蘭市北門里7鄰同興街101號,121.753589,24.763043
51,宜蘭縣宜蘭市文昌路51號,宜蘭縣宜蘭市南門里4鄰文昌路51號,121.751182,24.757959
52,宜蘭縣宜蘭市中山路三段227號,宜蘭縣宜蘭市北門里1鄰中山路三段227號,121.753542,24.761480
53,宜蘭縣宜蘭市中山路三段211號,宜蘭縣宜蘭市西門里1鄰中山路三段211號,121.753310,24.760847
54,宜蘭縣宜蘭市復興路66號,宜蘭縣宜蘭市神農里14鄰復興路66號,121.754398,24.749923
55,宜蘭縣宜蘭市光復路41號,宜蘭縣宜蘭市神農里16鄰光復路41號,121.755953,24.754894
56,宜蘭縣宜蘭市復興路32號,宜蘭縣宜蘭市神農里12鄰復興路32號,121.755336,24.750203
57,宜蘭縣宜蘭市神農路1段95號1、2樓97號1樓,宜蘭縣宜蘭市文化里2鄰神農路一段95號,121.750054,24.749236
58,宜蘭縣宜蘭市中山路3段152號5樓1~2,宜蘭縣宜蘭市東門里12鄰中山路三段152號,121.753089,24.759083
59,宜蘭縣宜蘭市中山路2段308號1樓,宜蘭縣宜蘭市神農里14鄰中山路二段308號,121.753990,24.749842
60,宜蘭縣宜蘭市宜興路一段79之1號,宜蘭縣宜蘭市神農里13鄰宜興路一段79之1號,121.755735,24.750537
61,宜蘭縣宜蘭市復興路35號,宜蘭縣宜蘭市神農里12鄰復興路35號,121.754883,24.749872
62,宜蘭縣宜蘭市光復路30號2樓,宜蘭縣宜蘭市大新里3鄰光復路30號,121.756486,24.755152
63,宜蘭縣宜蘭市中山路三段42-1號,宜蘭縣宜蘭市新民里1鄰中山路三段42之1號,121.752353,24.756084
64,宜蘭縣宜蘭市中山路二段301-2號,宜蘭縣宜蘭市神農里17鄰中山路二段301之2號,121.752321,24.753657
65,宜蘭縣宜蘭市光復路48號10樓,宜蘭縣宜蘭市大新里3鄰光復路48號,121.755821,24.755308
66,宜蘭縣宜蘭市崇聖街83、83之1號1樓,宜蘭縣宜蘭市菜園里4鄰崇聖街195號,121.756844,24.761387
67,宜蘭縣宜蘭市民權路二段102號1樓,宜蘭縣宜蘭市南門里8鄰民權路二段102號,121.747955,24.755028
68,宜蘭縣宜蘭市女中路三段26-1號1樓,宜蘭縣宜蘭市思源里8鄰女中路三段26之1號,121.742014,24.745766
69,宜蘭縣宜蘭市中山路三段175號1樓,宜蘭縣宜蘭市中山里4鄰中山路三段175號,121.753055,24.759977
70,宜蘭縣宜蘭市神農路1段87號,宜蘭縣宜蘭市文化里2鄰神農路一段87號,121.749969,24.748899
71,宜蘭縣羅東鎮和平路７４號,宜蘭縣羅東鎮開明里18鄰和平路74號,121.772080,24.675511
72,宜蘭縣羅東鎮中山路三段259號,宜蘭縣羅東鎮中山里15鄰中山路三段259號,121.767748,24.675132
73,宜蘭縣羅東鎮天津路２０號,宜蘭縣羅東鎮公正里3鄰天津路20號,121.769876,24.679193
74,宜蘭縣羅東鎮義和里中正街１９號,宜蘭縣羅東鎮仁和里12鄰中正街19號,121.769962,24.673467
75,宜蘭縣羅東鎮中華路３７－１號,宜蘭縣羅東鎮賢文里32鄰中華路37之1號,121.766532,24.676997
76,宜蘭縣羅東鎮振泰街２１號,宜蘭縣羅東鎮中山里5鄰振泰街21號,121.770357,24.676123
77,宜蘭縣羅東鎮公正里２鄰公正路１３８號,宜蘭縣羅東鎮公正里2鄰公正路138號,121.769938,24.678700
78,宜蘭縣羅東鎮中正路１０８號,宜蘭縣羅東鎮開明里1鄰中正路108號,121.771329,24.675379
79,宜蘭縣羅東鎮公正里二鄰公正路９６號,宜蘭縣羅東鎮公正里2鄰公正路96號,121.771344,24.678307
80,宜蘭縣羅東鎮集祥里１４鄰天津路３號,宜蘭縣羅東鎮集祥里14鄰天津路3號,121.769139,24.677445
81,宜蘭縣羅東鎮公正路１２８號,宜蘭縣羅東鎮公正里2鄰公正路128號,121.770199,24.678618
82,宜蘭縣羅東鎮民權路５６巷１１號,宜蘭縣羅東鎮中山里2鄰民權路56巷11號,121.770065,24.675872
83,宜蘭縣羅東鎮公正路９８號,宜蘭縣羅東鎮公正里2鄰公正路98號,121.771287,24.678322
84,宜蘭縣羅東鎮長春路３５號,宜蘭縣羅東鎮集祥里10鄰長春路35號,121.770431,24.677615
85,宜蘭縣羅東鎮中山路三段196號,宜蘭縣羅東鎮中山里12鄰中山路三段196號,121.770206,24.674949
86,宜蘭縣羅東鎮集祥里１７鄰長春路２１號,宜蘭縣羅東鎮集祥里17鄰長春路21號,121.770299,24.677329
87,宜蘭縣羅東鎮成功里３鄰興東南路１７０號,宜蘭縣羅東鎮成功里7鄰興東南路170號,121.767519,24.672355
88,宜蘭縣羅東鎮倉前路５５號,宜蘭縣羅東鎮公正里3鄰倉前路55號,121.770716,24.680449
89,宜蘭縣羅東鎮公正路２０２號,宜蘭縣羅東鎮公正里13鄰公正路202號,121.767929,24.679235
90,宜蘭縣羅東鎮忠孝路91號,宜蘭縣羅東鎮賢文里33鄰忠孝路91號,121.765224,24.677627
91,宜蘭縣羅東鎮中正南路１９７號,宜蘭縣羅東鎮成功里1鄰中正南路197號,121.770167,24.672489
92,宜蘭縣羅東鎮公正路１６７之３號,宜蘭縣羅東鎮賢文里1鄰公正路167之3號,121.768207,24.678926
93,宜蘭縣羅東鎮興東路１３之３號,宜蘭縣羅東鎮中山里20鄰興東路13之3號,121.767604,24.675685
94,宜蘭縣羅東鎮南昌街３３－６號３樓,宜蘭縣羅東鎮南昌里3鄰南昌街33之6號,121.773990,24.672298
95,宜蘭縣羅東鎮集祥里１７鄰公正街２５號,宜蘭縣羅東鎮集祥里17鄰公正街25號,121.770111,24.677544
96,宜蘭縣羅東鎮和平路１４２號,宜蘭縣羅東鎮大新里6鄰和平路142號,121.772573,24.677074
97,宜蘭縣羅東鎮倉前路77-7號,宜蘭縣羅東鎮公正里7鄰倉前路77之7號,121.769854,24.680691
98,宜蘭縣羅東鎮興東南路233號,宜蘭縣羅東鎮成功里7鄰興東南路233號,121.767235,24.672344
99,宜蘭縣羅東鎮公正路２６４號,宜蘭縣羅東鎮公正里16鄰公正路264號,121.765897,24.679767
100,宜蘭縣羅東鎮天津路１８之１號,宜蘭縣羅東鎮公正里3鄰天津路18之1號,121.769840,24.679083
101,宜蘭縣羅東鎮中山路四段２４０號,宜蘭縣羅東鎮北成里8鄰中山路四段240號,121.758907,24.673290
102,宜蘭縣羅東鎮興東路一一八號一、二樓,宜蘭縣羅東鎮公正里6鄰興東路118號,121.769284,24.680269
103,宜蘭縣羅東鎮公正路167之1號,宜蘭縣羅東鎮賢文里1鄰公正路167之1號,121.768295,24.678901
104,宜蘭縣羅東鎮中正南路63號,宜蘭縣羅東鎮南豪里1鄰中正南路63號,121.771434,24.669634
105,宜蘭縣羅東鎮興東南路257號,宜蘭縣羅東鎮仁德里15鄰興東南路257號,121.766951,24.673271
106,宜蘭縣羅東鎮中山路三段２５８號,宜蘭縣羅東鎮中山里9鄰中山路三段258號,121.769134,24.675193
107,宜蘭縣羅東鎮中正路１５６號,宜蘭縣羅東鎮大新里10鄰中正路156號,121.771780,24.676721
108,宜蘭縣羅東鎮公正路９５－１號,宜蘭縣羅東鎮集祥里9鄰公正路95之1號,121.771265,24.678079
109,宜蘭縣羅東鎮公正路２０４號,宜蘭縣羅東鎮公正里13鄰公正路204號,121.767866,24.679240
110,宜蘭縣羅東鎮光榮路421號,宜蘭縣羅東鎮東安里27鄰光榮路421號,121.770714,24.671434
111,宜蘭縣羅東鎮維揚路30號1樓,宜蘭縣羅東鎮維揚里1鄰維揚路30號,121.762430,24.672399
112,宜蘭縣羅東鎮民生東路66號,宜蘭縣羅東鎮大新里12鄰民生東路66號,121.771938,24.676143
113,宜蘭縣羅東鎮中正街10號,宜蘭縣羅東鎮仁和里7鄰中正街10號,121.770029,24.673251
114,宜蘭縣羅東鎮民族路70號,宜蘭縣羅東鎮仁和里17鄰民族路70號,121.768410,24.674287
115,宜蘭縣羅東鎮興東路118號三樓及120號三樓,宜蘭縣羅東鎮公正里6鄰興東路118號,121.769284,24.680269
116,宜蘭縣羅東鎮倉前路53號,宜蘭縣羅東鎮公正里3鄰倉前路53號,121.770757,24.680440
117,宜蘭縣羅東鎮中正南路一三七號,宜蘭縣羅東鎮南豪里2鄰中正南路137號,121.770693,24.671145
118,宜蘭縣羅東鎮興東南路２３１號,宜蘭縣羅東鎮成功里7鄰興東南路231號,121.767253,24.672315
119,宜蘭縣羅東鎮復興路二段１６１號,宜蘭縣羅東鎮竹林里14鄰復興路二段161號,121.765183,24.688802
120,宜蘭縣羅東鎮光榮路491號,宜蘭縣羅東鎮東安里26鄰光榮路491號,121.777364,24.681059
121,宜蘭縣羅東鎮南門路20號,宜蘭縣羅東鎮仁和里12鄰南門路20號,121.768791,24.673138
122,宜蘭縣羅東鎮維揚路136號,宜蘭縣羅東鎮維揚里5鄰維揚路136號,121.759478,24.671959
123,宜蘭縣羅東鎮光榮路61-3號,宜蘭縣羅東鎮羅莊里15鄰光榮路61之3號,121.777457,24.669733
124,宜蘭縣羅東鎮光榮路409號3樓,宜蘭縣羅東鎮東安里27鄰光榮路409號,121.773552,24.672825
125,宜蘭縣羅東鎮維揚路78號,宜蘭縣羅東鎮維揚里1鄰維揚路78號,121.761530,24.672205
126,宜蘭縣羅東鎮中正北路17號1樓,宜蘭縣羅東鎮公正里2鄰中正北路17號,121.771890,24.678495
127,宜蘭縣羅東鎮中山路3段277號,宜蘭縣羅東鎮中山里15鄰中山路三段277號,121.767180,24.674988
128,宜蘭縣羅東鎮興東路117號2樓,宜蘭縣羅東鎮公正里9鄰興東路117號,121.768817,24.679647
129,宜蘭縣羅東鎮維揚路20號1樓,宜蘭縣羅東鎮成功里8鄰維揚路20號,121.762604,24.672707
130,宜蘭縣羅東鎮中正路78號1樓,宜蘭縣羅東鎮開明里4鄰中正路78號,121.771036,24.674424
131,宜蘭縣羅東鎮興東路269號,宜蘭縣羅東鎮信義里21鄰興東路269號,121.770286,24.683984
132,宜蘭縣羅東鎮倉前路42號,宜蘭縣羅東鎮信義里5鄰倉前路42號,121.772987,24.674479
133,宜蘭縣羅東鎮純精路二段229號,宜蘭縣羅東鎮賢文里37鄰純精路二段229號,121.763784,24.679748
134,宜蘭縣羅東鎮中華路242-1號1樓,宜蘭縣羅東鎮信義里22鄰中華路242之1號,121.768059,24.676121
135,宜蘭縣羅東鎮興東南路232號2樓,宜蘭縣羅東鎮仁德里2鄰興東南路232號,121.767479,24.674324
136,宜蘭縣蘇澳鎮華中街５號,宜蘭縣蘇澳鎮蘇西里8鄰華中街5號,121.849256,24.596260
137,宜蘭縣蘇澳鎮蘇港路369號,宜蘭縣蘇澳鎮聖湖里4鄰蘇港路369號,121.837839,24.595740
138,宜蘭縣蘇澳鎮中山路一段１１６號,宜蘭縣蘇澳鎮蘇西里2鄰中山路一段116號,121.849662,24.596082
139,宜蘭縣蘇澳鎮蘇西里中山路１９４號,宜蘭縣蘇澳鎮蘇西里13鄰中山路一段194號,121.847339,24.595982
140,宜蘭縣蘇澳鎮南安路175號,宜蘭縣蘇澳鎮南正里8鄰南安路175號,121.864744,24.582448
141,宜蘭縣蘇澳鎮永榮里大同路29號,宜蘭縣蘇澳鎮永榮里1鄰大同路29號,121.834217,24.620271
142,宜蘭縣蘇澳鎮南寧路44號,宜蘭縣蘇澳鎮南興里1鄰南寧路44號,121.867354,24.581298
143,宜蘭縣蘇澳鎮海邊路141號,宜蘭縣蘇澳鎮南安里13鄰海邊路141號,121.865230,24.583103
144,宜蘭縣蘇澳鎮興安路32號,宜蘭縣蘇澳鎮隘丁里13鄰興安路32號,121.839664,24.617605
145,宜蘭縣蘇澳鎮中山路1段147號,宜蘭縣蘇澳鎮蘇西里16鄰中山路一段147號,121.847873,24.595775
146,宜蘭縣蘇澳鎮建福路2號及4號,宜蘭縣蘇澳鎮龍德里18鄰建福路2號,121.830285,24.643949
147,宜蘭縣頭城鎮新建里５鄰新興路１４號,宜蘭縣頭城鎮新建里6鄰新興路14號,121.821452,24.854067
148,宜蘭縣頭城鎮纘祥路79 之2號,宜蘭縣頭城鎮城北里9鄰纘祥路141號,121.824033,24.860152
149,宜蘭縣頭城鎮城東里中庸路２３號,宜蘭縣頭城鎮城東里8鄰中庸街23號,121.823851,24.857506
150,宜蘭縣頭城鎮城西里６鄰開蘭路５０號,宜蘭縣頭城鎮城西里6鄰開蘭路50號,121.822624,24.855874
151,宜蘭縣頭城鎮吉祥路８８巷２７號,宜蘭縣頭城鎮拔雅里1鄰吉祥路88巷27號,121.820812,24.857137
152,宜蘭縣頭城鎮纘祥路６７之６號,宜蘭縣頭城鎮城北里9鄰纘祥路141號,121.824033,24.860152
153,宜蘭縣頭城鎮新興路１７號,宜蘭縣頭城鎮新建里6鄰新興路17號,121.821390,24.853962
154,宜蘭縣礁溪鄉中山路二段21號1樓,宜蘭縣礁溪鄉六結村6鄰中山路二段21號,121.771735,24.824155
155,宜蘭縣礁溪鄉大忠村中山路一段９９號,宜蘭縣礁溪鄉大忠村4鄰中山路一段99號,121.769940,24.819195
156,宜蘭縣礁溪鄉礁溪路五段１７號,宜蘭縣礁溪鄉德陽村13鄰礁溪路五段17號,121.771281,24.826053
157,宜蘭縣礁溪鄉中山路一段214號,宜蘭縣礁溪鄉六結村2鄰中山路一段214號,121.770802,24.820188
158,宜蘭縣礁溪鄉中山路1段120號,宜蘭縣礁溪鄉大義村3鄰中山路一段120號,121.769659,24.818508
159,宜蘭縣壯圍鄉壯濱路三段385號,宜蘭縣壯圍鄉過嶺村10鄰壯濱路三段385號,121.815636,24.762473
160,宜蘭縣壯圍鄉壯濱路6段231號,宜蘭縣壯圍鄉大福村5鄰壯濱路六段231號,121.816799,24.801535
161,宜蘭縣壯圍鄉吉祥村中央路2段297號,宜蘭縣壯圍鄉吉祥村17鄰中央路二段297號,121.786286,24.747207
162,宜蘭縣員山鄉員山村員山路１段１66號,宜蘭縣員山鄉員山村36鄰員山路一段166號,121.727697,24.746158
163,宜蘭縣員山鄉復興路6號,宜蘭縣員山鄉員山村26鄰復興路6號,121.723827,24.744536
164,宜蘭縣冬山鄉群英村和平路９號,宜蘭縣冬山鄉群英村55鄰和平路9號,121.767766,24.667618
165,宜蘭縣冬山鄉照安路33巷32號,宜蘭縣冬山鄉南興村14鄰照安路33巷32號,121.794291,24.631391
166,宜蘭縣冬山鄉義成路二段３７５號,宜蘭縣冬山鄉順安村28鄰義成路二段375號,121.763933,24.654698
167,宜蘭縣冬山鄉冬山路五段212號,宜蘭縣冬山鄉群英村62鄰冬山路五段212號,121.770780,24.667176
168,宜蘭縣冬山鄉義成路三段５６２號,宜蘭縣冬山鄉群英村43鄰義成路三段562號,121.768692,24.669165
169,宜蘭縣冬山鄉廣興路２１５號,宜蘭縣冬山鄉廣興村10鄰廣興路215號,121.748829,24.669685
170,宜蘭縣冬山鄉冬山路247號,宜蘭縣冬山鄉冬山村2鄰冬山路247號,121.790206,24.634685
171,宜蘭縣冬山鄉義成路3段320號,宜蘭縣冬山鄉清溝村2鄰義成路三段320號,121.766748,24.662959
172,宜蘭縣五結鄉利成路2段366號,宜蘭縣五結鄉利澤村12鄰利成路二段366號,121.823128,24.665519
173,宜蘭縣五結鄉五結中路二段23號,宜蘭縣五結鄉五結村7鄰五結中路二段23號,121.797691,24.685608
174,宜蘭縣五結鄉中正路1段168號,宜蘭縣五結鄉四結村3鄰中正路一段168號,121.770329,24.690755
175,宜蘭縣五結鄉中正路1段158號,宜蘭縣五結鄉四結村3鄰中正路一段158號,121.770356,24.690550
176,宜蘭縣五結鄉上四村中正西路23號,宜蘭縣五結鄉上四村12鄰中正西路23號,121.768498,24.699642
177,宜蘭縣三星鄉三星路五段１６２號,宜蘭縣三星鄉義德村4鄰三星路五段162號,121.650015,24.665879
178,宜蘭縣三星鄉三星路五段67號,宜蘭縣三星鄉義德村2鄰三星路五段67號,121.651146,24.665849
179,宜蘭縣三星鄉三星路1段521號,宜蘭縣三星鄉大隱村15鄰三星路一段521號,121.715163,24.670008
180,宜蘭縣南澳鄉蘇花路二段357號,宜蘭縣南澳鄉南澳村2鄰蘇花路二段357號,121.803045,24.465471
181,宜蘭縣南澳鄉蘇花路二段171號,宜蘭縣南澳鄉南澳村2鄰蘇花路二段171號,121.798174,24.464016
182,宜蘭縣南澳鄉蘇花路二段383號,宜蘭縣南澳鄉南澳村2鄰蘇花路二段383號,121.803919,24.466003
183,宜蘭縣宜蘭市進士里擺里路１６－７號,宜蘭縣宜蘭市進士里2鄰進士路16之5號,121.741594,24.736955
184,宜蘭縣宜蘭市光復路２３號,宜蘭縣宜蘭市神農里16鄰光復路23號,121.756424,24.754833
185,宜蘭縣宜蘭市和睦路７０號,宜蘭縣宜蘭市大新里2鄰和睦路70號,121.757632,24.757353
186,宜蘭縣宜蘭市神農路一段39號,宜蘭縣宜蘭市文化里1鄰神農路一段39號,121.749614,24.747733
187,宜蘭縣宜蘭市延平路３８－４５號,宜蘭縣宜蘭市成功里11鄰延平路38之45號,121.766343,24.755793
188,宜蘭縣宜蘭市復興路49號,宜蘭縣宜蘭市神農里12鄰復興路49號,121.754493,24.749744
189,宜蘭縣宜蘭市宜興路1段55號,宜蘭縣宜蘭市神農里12鄰宜興路一段55號,121.755365,24.749544
190,宜蘭縣宜蘭市文昌路147之1號,宜蘭縣宜蘭市南門里11鄰文昌路147之1號,121.748714,24.758198
191,宜蘭縣宜蘭市康樂路5號,宜蘭縣宜蘭市大新里1鄰康樂路5號,121.757411,24.755537
192,宜蘭縣宜蘭市康樂路九十號,宜蘭縣宜蘭市新民里15鄰康樂路90號,121.754648,24.756237
193,宜蘭縣宜蘭市農權路三段10號,宜蘭縣宜蘭市建軍里1鄰農權路三段10號,121.742837,24.748731
194,宜蘭縣宜蘭市宜興路1段97號,宜蘭縣宜蘭市神農里13鄰宜興路一段97號,121.755944,24.750989
195,宜蘭縣宜蘭市校舍路161號,宜蘭縣宜蘭市東村里10鄰校舍路161號,121.759023,24.750454
196,宜蘭縣宜蘭市中山路2段147號1樓、149號1樓,宜蘭縣宜蘭市民權里3鄰中山路二段147號,121.754600,24.747421
197,宜蘭縣宜蘭市中山路3段231號1樓,宜蘭縣宜蘭市北門里1鄰中山路三段231號,121.753573,24.761564
198,宜蘭縣宜蘭市民族路338-1號,宜蘭縣宜蘭市文化里15鄰民族路338之1號,121.745476,24.751050
199,宜蘭縣宜蘭市光復路88號,宜蘭縣宜蘭市新民里10鄰光復路88號,121.753947,24.755626
200,宜蘭縣宜蘭市崇聖街59-3號1樓,宜蘭縣宜蘭市新民里16鄰崇聖街59之3號,121.755002,24.756710
201,宜蘭縣羅東鎮維揚路188號,宜蘭縣羅東鎮維揚里11鄰維揚路188號,121.757962,24.672130
202,宜蘭縣羅東鎮公正路405號,宜蘭縣羅東鎮國華里29鄰公正路405號,121.760027,24.680420
203,宜蘭縣羅東鎮中華路70號,宜蘭縣羅東鎮賢文里2鄰中華路70號,121.767189,24.678580
204,宜蘭縣羅東鎮天津路60號,宜蘭縣羅東鎮公正里3鄰天津路60號,121.770280,24.680541
205,宜蘭縣羅東鎮維揚路26巷30號,宜蘭縣羅東鎮成功里8鄰維揚路26巷30號,121.762794,24.673193
206,宜蘭縣羅東鎮興東南路１號,宜蘭縣羅東鎮南豪里10鄰興東南路1號,121.771819,24.668593
207,宜蘭縣羅東鎮中山路三段438號,宜蘭縣羅東鎮漢民里7鄰中山路三段438號,121.765374,24.674773
208,宜蘭縣羅東鎮林森路101號,宜蘭縣羅東鎮公正里9鄰林森路101號,121.768615,24.679686
209,宜蘭縣羅東鎮光榮路328號,宜蘭縣羅東鎮東安里1鄰光榮路328號,121.777996,24.678215
210,宜蘭縣羅東鎮倉前路36、38號,宜蘭縣羅東鎮公正里11鄰倉前路119之1號;宜蘭縣羅東鎮公正里11鄰倉前路119之2號;宜蘭縣羅東鎮公正里11鄰倉前路119之3號;宜蘭縣羅東鎮公正里11鄰倉前路119之4號;宜蘭縣羅東鎮公正里11鄰倉前路119之5號;宜蘭縣羅東鎮公正里11鄰倉前路119之6號,121.768043;121.768043;121.768043;121.768043;121.768043;121.768043,24.681161;24.681161;24.681161;24.681161;24.681161;24.681161
211,宜蘭縣羅東鎮中山路四段262號,宜蘭縣羅東鎮北成里8鄰中山路四段262號,121.758398,24.673168
212,宜蘭縣羅東鎮公正路115號,宜蘭縣羅東鎮集祥里10鄰公正路115號,121.770494,24.678347
213,宜蘭縣羅東鎮成功里南門路３７號,宜蘭縣羅東鎮成功里6鄰南門路37號,121.769109,24.672724
214,宜蘭縣羅東鎮興東南路131號,宜蘭縣羅東鎮成功里3鄰興東南路131號,121.768547,24.670630
215,宜蘭縣羅東鎮興東路176號,宜蘭縣羅東鎮信義里5鄰興東路176號,121.769646,24.681312
216,宜蘭縣羅東鎮興東路233號,宜蘭縣羅東鎮信義里24鄰興東路233號,121.769908,24.682821
217,宜蘭縣羅東鎮文化街84號1樓,宜蘭縣羅東鎮南豪里3鄰文化街84號,121.770191,24.671522
218,宜蘭縣羅東鎮國華里四育路85號,宜蘭縣羅東鎮國華里23鄰四育路85號,121.760201,24.678315
219,宜蘭縣蘇澳鎮蘇西里中山路１１３號,宜蘭縣蘇澳鎮蘇西里2鄰中山路一段113號,121.849613,24.595907
220,宜蘭縣頭城鎮纘祥路６７－２號,宜蘭縣頭城鎮城北里9鄰纘祥路141號,121.824033,24.860152
221,宜蘭縣頭城鎮吉祥路九十號,宜蘭縣頭城鎮拔雅里1鄰吉祥路90號,121.820590,24.856935
